StationID,StationName,Date,Tmax,Tmin,Precip
CWEQ,SWAN RIVER,2019-05-14,19.5,1.8,0
CWEQ,SWAN RIVER,2019-05-15,13.5,2,12.2
CWEQ,SWAN RIVER,2019-05-16,13.4,-0.9,0
CWEQ,SWAN RIVER,2019-05-17,14.2,-2.3,0
CWEQ,SWAN RIVER,2019-05-18,13.1,-1.6,0
CWEQ,SWAN RIVER,2019-05-19,15.5,-2.4,0
CWEQ,SWAN RIVER,2019-05-20,20.3,-0.4,0
CWEQ,SWAN RIVER,2019-05-21,23,0.6,0
CWEQ,SWAN RIVER,2019-05-22,22.2,2.4,0
CWEQ,SWAN RIVER,2019-05-23,21.9,2.4,0
CWEQ,SWAN RIVER,2019-05-24,22.5,5.9,0
CWEQ,SWAN RIVER,2019-05-25,9.4,0.4,3.9
CWEQ,SWAN RIVER,2019-05-26,14.6,-1.6,0
CWEQ,SWAN RIVER,2019-05-27,22.8,0.3,0
CWEQ,SWAN RIVER,2019-05-28,25,10.2,0
CWEQ,SWAN RIVER,2019-05-29,31.4,6.2,0
CWEQ,SWAN RIVER,2019-05-30,24.5,4.6,0
CWEQ,SWAN RIVER,2019-05-31,18.8,3.9,0
CWEQ,SWAN RIVER,2019-06-01,16.7,3.1,0
CWEQ,SWAN RIVER,2019-06-02,20,0.3,0
CWEQ,SWAN RIVER,2019-06-03,22.5,7.5,3.9
CWEQ,SWAN RIVER,2019-06-04,24.9,9.9,0.0
CWEQ,SWAN RIVER,2019-06-05,24.3,7.6,0.0
CWEQ,SWAN RIVER,2019-06-06,24.5,5.9,0.0
CWEQ,SWAN RIVER,2019-06-07,29.3,12.3,0.0
CWEQ,SWAN RIVER,2019-06-08,17.3,9.7,0.0
CWEQ,SWAN RIVER,2019-06-09,17.3,4.1,1.9
CWEQ,SWAN RIVER,2019-06-10,22.5,2.9,0.0
CWEQ,SWAN RIVER,2019-06-11,19.8,4.4,0.0
CWEQ,SWAN RIVER,2019-06-12,24.3,1.9,0.0
CWEQ,SWAN RIVER,2019-06-13,27.1,8.1,0.0
CWEQ,SWAN RIVER,2019-06-14,24.4,13.4,0.0
CWEQ,SWAN RIVER,2019-06-15,18.0,11.6,0.0
CWEQ,SWAN RIVER,2019-06-16,22.0,9.9,0.0
CWEQ,SWAN RIVER,2019-06-17,23.8,5.1,0.0
CWEQ,SWAN RIVER,2019-06-18,25.5,3.8,0.0
CWEQ,SWAN RIVER,2019-06-19,27.2,5.1,0.0
CWEQ,SWAN RIVER,2019-06-20,27.1,8.3,0.2
CWEQ,SWAN RIVER,2019-06-21,25.5,11.1,4.9
CWEQ,SWAN RIVER,2019-06-22,19.8,12.2,5.1
CWEQ,SWAN RIVER,2019-06-23,21.8,10.9,0.0
CWEQ,SWAN RIVER,2019-06-24,24.8,10.7,0.0
CWEQ,SWAN RIVER,2019-06-25,22.0,11.8,0.3
CWEQ,SWAN RIVER,2019-06-26,24.5,9.7,1.7
CWEQ,SWAN RIVER,2019-06-27,27.1,10.4,0.0
CWEQ,SWAN RIVER,2019-06-28,26.5,14.1,7.4
CWEQ,SWAN RIVER,2019-06-29,29.5,15.8,0.7
CWEQ,SWAN RIVER,2019-06-30,24.9,13.1,0.0
CWEQ,SWAN RIVER,2019-07-01,28.7,11.5,3.3
CWEQ,SWAN RIVER,2019-07-02,21.8,9.3,0.2
CWEQ,SWAN RIVER,2019-07-03,22.4,11.3,0.0
CWEQ,SWAN RIVER,2019-07-04,24.4,9.1,0.0
CWEQ,SWAN RIVER,2019-07-05,21.4,6.9,0.0
CWEQ,SWAN RIVER,2019-07-06,23.6,7.7,0.0
CWEQ,SWAN RIVER,2019-07-07,29.6,12.0,2.8
CWEQ,SWAN RIVER,2019-07-08,27.1,14.9,10.7
CWEQ,SWAN RIVER,2019-07-09,23.7,13.6,0.0
CWEQ,SWAN RIVER,2019-07-10,24.8,10.0,0.0
CWEQ,SWAN RIVER,2019-07-11,28.9,12.5,1.8
CWEQ,SWAN RIVER,2019-07-12,24.5,13.4,1.1
CWEQ,SWAN RIVER,2019-07-13,29.3,12.3,0.0
CWEQ,SWAN RIVER,2019-07-14,27.5,16.7,0.6
CWEQ,SWAN RIVER,2019-07-15,26.4,15.2,18.0
CWEQ,SWAN RIVER,2019-07-16,23.0,13.3,0.0
CWEQ,SWAN RIVER,2019-07-17,21.3,15.0,3.7
CWEQ,SWAN RIVER,2019-07-18,23.5,13.1,7.0
CWEQ,SWAN RIVER,2019-07-19,19.7,11.9,0.0
CWEQ,SWAN RIVER,2019-07-20,20.8,9.7,0.0
CWEQ,SWAN RIVER,2019-07-21,23.3,7.7,0.0
CWEQ,SWAN RIVER,2019-07-22,27.3,12.5,0.0
CWEQ,SWAN RIVER,2019-07-23,28.0,12.4,0.0
CWEQ,SWAN RIVER,2019-07-24,31.8,11.8,0.0
CWEQ,SWAN RIVER,2019-07-25,24.9,15.3,0.9
CWEQ,SWAN RIVER,2019-07-26,23.7,13.7,7.2
CWEQ,SWAN RIVER,2019-07-27,28.8,13.9,0.0
CWEQ,SWAN RIVER,2019-07-28,24.9,12.9,0.0
CWEQ,SWAN RIVER,2019-07-29,21.9,5.8,0.0
CWEQ,SWAN RIVER,2019-07-30,,,
CWEQ,SWAN RIVER,2019-07-31,28.6,12.1,2.1
CWEQ,SWAN RIVER,2019-08-01,27.7,11.7,0.8
CWXB,ROBLIN MCDC,2019-05-01,10.8,-3.5,0
CWXB,ROBLIN MCDC,2019-05-02,13.8,-4.4,0.6
CWXB,ROBLIN MCDC,2019-05-03,12.8,0.6,1.8
CWXB,ROBLIN MCDC,2019-05-04,9.3,-2.2,0
CWXB,ROBLIN MCDC,2019-05-05,3.1,-5.6,0
CWXB,ROBLIN MCDC,2019-05-06,7.5,-2.8,0
CWXB,ROBLIN MCDC,2019-05-07,15.2,-4.6,0
CWXB,ROBLIN MCDC,2019-05-08,9.2,-1.8,0
