StationID,StationName,Date,Tmax,Tmin,Precip
CYQD,THE PAS,2022-05-01,5.7,-0.9,0
CYQD,THE PAS,2022-05-02,5.1,-2.2,0
CYQD,THE PAS,2022-05-03,6.5,-1,1.5
CYQD,THE PAS,2022-05-04,0.9,-1.1,1
CYQD,THE PAS,2022-05-05,15.6,-0.6,0
CYQD,THE PAS,2022-05-06,17.8,7.1,0.8
CYQD,THE PAS,2022-05-07,16.6,5.4,28.8
CYQD,THE PAS,2022-05-08,17.1,7.2,1.2
CYQD,THE PAS,2022-05-09,17.7,5.2,0
CYQD,THE PAS,2022-05-10,14.1,6.5,1.7
CYQD,THE PAS,2022-05-11,17.8,4.9,0
CYQD,THE PAS,2022-05-12,21.6,3.9,0
CYQD,THE PAS,2022-05-13,12.5,2.2,14
CYQD,THE PAS,2022-05-14,3.6,1,4.6
CYQD,THE PAS,2022-05-15,7,0.7,0
CYQD,THE PAS,2022-05-16,11.7,0.7,0
CYQD,THE PAS,2022-05-17,14.6,-1.8,0
CYQD,THE PAS,2022-05-18,15.1,1.5,0
CYQD,THE PAS,2022-05-19,9.5,2.4,0
CYQD,THE PAS,2022-05-20,5.1,0.1,0.2
CYQD,THE PAS,2022-05-21,12.9,0.5,0
CYQD,THE PAS,2022-05-22,19.4,4.1,0
CYQD,THE PAS,2022-05-23,15.3,5,0.4
CYQD,THE PAS,2022-05-24,12.6,1.4,0
CYQD,THE PAS,2022-05-25,23.3,6.1,0
CYQD,THE PAS,2022-05-26,19.6,7.1,0.6
CYQD,THE PAS,2022-05-27,14.4,5.4,0
CYQD,THE PAS,2022-05-28,11.8,5.7,0.4
CYQD,THE PAS,2022-05-29,13.1,8.4,13.2
CYQD,THE PAS,2022-05-30,13.4,6.6,3.1
CYQD,THE PAS,2022-05-31,11.6,5.1,0
CYQD,THE PAS,2022-06-01,7.9,2.9,9.6
CYQD,THE PAS,2022-06-02,8.1,3.3,2.9
CYQD,THE PAS,2022-06-03,11.9,0.9,0
CYQD,THE PAS,2022-06-04,14.7,4,0
CYQD,THE PAS,2022-06-05,15,3,0
CYQD,THE PAS,2022-06-06,20.4,3.2,0
CYQD,THE PAS,2022-06-07,21,4.8,0
CYQD,THE PAS,2022-06-08,21.4,6.8,0
CYQD,THE PAS,2022-06-09,23.1,6.9,0
CYQD,THE PAS,2022-06-10,22.9,10.2,0
CYQD,THE PAS,2022-06-11,19.9,12.3,9.5
CYQD,THE PAS,2022-06-12,24.2,8.4,0
CYQD,THE PAS,2022-06-13,22.1,12.8,0
CYQD,THE PAS,2022-06-14,19.5,12.5,11.8
CYQD,THE PAS,2022-06-15,19.2,10.1,1.7
CYQD,THE PAS,2022-06-16,19.7,9.5,0
CYQD,THE PAS,2022-06-17,18.4,8.8,0
CYQD,THE PAS,2022-06-18,24.2,12.8,0
CYQD,THE PAS,2022-06-19,28.5,12.3,2.2
CYQD,THE PAS,2022-06-20,22.2,14.7,4.8
CYQD,THE PAS,2022-06-21,21.5,12.2,0
CYQD,THE PAS,2022-06-22,24.8,12.8,1.4
CYQD,THE PAS,2022-06-23,18.7,11,0
CYQD,THE PAS,2022-06-24,19.2,11.9,7.5
CYQD,THE PAS,2022-06-25,16,11.8,2.2
CYQD,THE PAS,2022-06-26,24.5,7.1,0.3
CYQD,THE PAS,2022-06-27,18.4,8.1,0.2
CYQD,THE PAS,2022-06-28,21.5,5.6,0
CYQD,THE PAS,2022-06-29,19.6,7.5,1.1
CYQD,THE PAS,2022-06-30,19.1,8.9,0
CYQD,THE PAS,2022-07-01,17.9,7.6,0
CYQD,THE PAS,2022-07-02,22.2,4.8,0
CYQD,THE PAS,2022-07-03,23.5,9.1,0
CYQD,THE PAS,2022-07-04,20.2,11.3,0
CYQD,THE PAS,2022-07-05,22.1,7.3,0
CYQD,THE PAS,2022-07-06,19,9.7,2.8
CYQD,THE PAS,2022-07-07,26.2,9.3,0
CYQD,THE PAS,2022-07-08,24.1,10.7,0
CYQD,THE PAS,2022-07-09,28.9,14.8,0.9
CYQD,THE PAS,2022-07-10,27.4,14,1
CYQD,THE PAS,2022-07-11,25.5,15.3,0
CYQD,THE PAS,2022-07-12,24.9,14.2,0
CYQD,THE PAS,2022-07-13,29.1,15.3,0
CYQD,THE PAS,2022-07-14,27.8,15.7,0
CYQD,THE PAS,2022-07-15,29.9,14.1,0
CYQD,THE PAS,2022-07-16,32.4,13.9,6.8
CYQD,THE PAS,2022-07-17,28,16,0
CYQD,THE PAS,2022-07-18,29.5,13.9,0
CYQD,THE PAS,2022-07-19,29.9,16.5,0
CYQD,THE PAS,2022-07-20,24.8,16.4,7.5
CYQD,THE PAS,2022-07-21,21.7,15.1,0
CYQD,THE PAS,2022-07-22,16.9,13,0
CYQD,THE PAS,2022-07-23,18.9,11.8,0
CYQD,THE PAS,2022-07-24,23.7,9.2,0
CYQD,THE PAS,2022-07-25,23.6,14.8,0.4
CYQD,THE PAS,2022-07-26,20.8,13.2,3.3
CYQD,THE PAS,2022-07-27,20.4,14,0
CYQD,THE PAS,2022-07-28,25.9,14.4,0
CYQD,THE PAS,2022-07-29,30.5,13.5,8.4
CYQD,THE PAS,2022-07-30,18.9,13.6,8.3
CYQD,THE PAS,2022-07-31,22,12.8,0
CYQD,THE PAS,2022-08-01,22.3,11.5,0
CYQD,THE PAS,2022-08-02,16.5,11,23.7
CYQD,THE PAS,2022-08-03,20.9,12.4,0.5
CYQD,THE PAS,2022-08-04,20.4,14.2,2.6
CYQD,THE PAS,2022-08-05,21.2,11.4,8.7
CYQD,THE PAS,2022-08-06,23.1,8.8,0
CYQD,THE PAS,2022-08-07,25.7,12.7,0
CYQD,THE PAS,2022-08-08,26.4,16.1,0.4
CYQD,THE PAS,2022-08-09,21,14.8,0.3
CYQD,THE PAS,2022-08-10,20.9,11.9,0
CYQD,THE PAS,2022-08-11,26.6,10.8,0
CYQD,THE PAS,2022-08-12,21,13.6,2.5
CYQD,THE PAS,2022-08-13,24.4,13.8,0
CYQD,THE PAS,2022-08-14,24.9,15.4,0
CYQD,THE PAS,2022-08-15,25.2,16.7,0
CYQD,THE PAS,2022-08-16,29.9,16,0
CYQD,THE PAS,2022-08-17,25.3,15.6,0.3
CYQD,THE PAS,2022-08-18,26.6,15.7,0
CYQD,THE PAS,2022-08-19,27.1,13,0
CYQD,THE PAS,2022-08-20,29.7,14.5,0
CYQD,THE PAS,2022-08-21,24.6,17.7,0.5
CYQD,THE PAS,2022-08-22,21.9,13,0
CYQD,THE PAS,2022-08-23,25.7,9.3,0
CYQD,THE PAS,2022-08-24,21.4,6.1,0
CYQD,THE PAS,2022-08-25,29.7,12.8,6.1
CYQD,THE PAS,2022-08-26,30,17.9,0
CYQD,THE PAS,2022-08-27,26.5,16.1,1
CYQD,THE PAS,2022-08-28,27.4,15.1,0
CYQD,THE PAS,2022-08-29,23.3,15.8,0
CYQD,THE PAS,2022-08-30,23.8,12.1,0
CYQD,THE PAS,2022-08-31,26.2,13.3,0
CYQD,THE PAS,2022-09-01,28.9,15.9,1.2
CYQD,THE PAS,2022-09-02,18.7,9.6,0
CYQD,THE PAS,2022-09-03,29.2,8.9,0
CYQD,THE PAS,2022-09-04,28.2,13.4,0
CYQD,THE PAS,2022-09-05,27,15.4,0
CYQD,THE PAS,2022-09-06,22.3,12.6,0
CYQD,THE PAS,2022-09-07,26,10.5,0
CYQD,THE PAS,2022-09-08,18.3,8.6,0.4
CYQD,THE PAS,2022-09-09,14.1,5.9,0
CYQD,THE PAS,2022-09-10,20.2,7.3,0
CYQD,THE PAS,2022-09-11,24.2,9.4,0
CYQD,THE PAS,2022-09-12,18.4,9.1,0
CYQD,THE PAS,2022-09-13,17.7,2.5,0
CYQD,THE PAS,2022-09-14,14.4,6.7,0
CYQD,THE PAS,2022-09-15,19.1,2.1,0
CYQD,THE PAS,2022-09-16,19.5,2.4,0
CYQD,THE PAS,2022-09-17,14.8,5.9,1.8
CYQD,THE PAS,2022-09-18,20.3,11.3,0
CYQD,THE PAS,2022-09-19,19.5,8.8,3.8
CYQD,THE PAS,2022-09-20,13,7.8,24.1
CYQD,THE PAS,2022-09-21,12.4,2,4.2
CYQD,THE PAS,2022-09-22,17.3,2.5,0
CYQD,THE PAS,2022-09-23,19.8,3.9,0
CYQD,THE PAS,2022-09-24,20,7.6,0
CYQD,THE PAS,2022-09-25,14.1,3.5,0
CYQD,THE PAS,2022-09-26,15.7,2.8,0
CYQD,THE PAS,2022-09-27,18.2,4,0
CYQD,THE PAS,2022-09-28,20.6,7.4,0
CYQD,THE PAS,2022-09-29,21.9,5.6,0
CYQD,THE PAS,2022-09-30,10.3,7.3,0.2
CYQD,THE PAS,2022-10-01,15.6,6.7,0
CYQD,THE PAS,2022-10-02,22.3,6.1,0
CYQD,THE PAS,2022-10-03,15.7,2.2,0
CYQD,THE PAS,2022-10-04,17.4,-0.4,0
CYQD,THE PAS,2022-10-05,11,0.9,0
CYQD,THE PAS,2022-10-06,5.2,-3.8,0
CYQD,THE PAS,2022-10-07,14.5,-1.5,0
CYQD,THE PAS,2022-10-08,15.7,-0.8,0
CYQD,THE PAS,2022-10-09,16.4,-0.2,0
CYQD,THE PAS,2022-10-10,22.9,6.1,0
CYQD,THE PAS,2022-10-11,12.5,7.6,1.2
CYQD,THE PAS,2022-10-12,8.2,2.2,0
CYQD,THE PAS,2022-10-13,4.4,1.9,0.7
CYQD,THE PAS,2022-10-14,7.3,1.4,0.5
CYQD,THE PAS,2022-10-15,7.3,0.2,0
CYQD,THE PAS,2022-10-16,1.7,-2.9,0
CYQD,THE PAS,2022-10-17,2.1,-1.5,0
CYQD,THE PAS,2022-10-18,11.3,-1.4,0
CYQD,THE PAS,2022-10-19,14.1,2.3,0
CYQD,THE PAS,2022-10-20,14.8,4.6,0
CYQD,THE PAS,2022-10-21,9.3,4.5,0
CYQD,THE PAS,2022-10-22,7.6,-4.5,0
CYQD,THE PAS,2022-10-23,4,-4.6,0.9
CYQD,THE PAS,2022-10-24,0.1,-1.3,4.9
CYQD,THE PAS,2022-10-25,0.1,-1.8,0
CYQD,THE PAS,2022-10-26,1.5,-6.8,0
CYQD,THE PAS,2022-10-27,5.6,-1.5,0
CYQD,THE PAS,2022-10-28,10.8,1.6,0
CYQD,THE PAS,2022-10-29,13.9,-0.2,0
CYQD,THE PAS,2022-10-30,10.5,-1.8,0
CYQD,THE PAS,2022-10-31,8.9,0.7,0
CYQD,THE PAS,2022-11-01,1.6,-3.9,4.3
CYQD,THE PAS,2022-11-02,-1,-4.4,1.7
CYQD,THE PAS,2022-11-03,-2.1,-5.9,0.2
CYQD,THE PAS,2022-11-04,-0.5,-7.3,0
CYQD,THE PAS,2022-11-05,0.5,-5.9,15.2
CYQD,THE PAS,2022-11-06,0,-8.4,2.5
CYQD,THE PAS,2022-11-07,-8.1,-12.9,0.6
CYQD,THE PAS,2022-11-08,-8.3,-12.5,1.4
CYQD,THE PAS,2022-11-09,-10.5,-16,0
CYQD,THE PAS,2022-11-10,-7.6,-16.1,0
CYQD,THE PAS,2022-11-11,-10.1,-16.5,0
CYQD,THE PAS,2022-11-12,-8.1,-16.2,0
CYQD,THE PAS,2022-11-13,-8.2,-17.7,0
CYQD,THE PAS,2022-11-14,-7.6,-20.7,0
CYQD,THE PAS,2022-11-15,-7.5,-21.9,0.5
CYQD,THE PAS,2022-11-16,-2.4,-7.5,0.7
CYQD,THE PAS,2022-11-17,-7.3,-14.7,0
CYQD,THE PAS,2022-11-18,-4.4,-13.1,0
CYQD,THE PAS,2022-11-19,-7.7,-16.4,0
CYQD,THE PAS,2022-11-20,-2.9,-11.5,0
CYQD,THE PAS,2022-11-21,-3.4,-12.7,0
CYQD,THE PAS,2022-11-22,-0.1,-5.4,0
CYQD,THE PAS,2022-11-23,2.4,-5.4,0
CYQD,THE PAS,2022-11-24,-1.5,-5.7,0
CYQD,THE PAS,2022-11-25,2.4,-3.7,0
CYQD,THE PAS,2022-11-26,1.6,-6.9,0
CYQD,THE PAS,2022-11-27,-3.5,-12.5,3
CYQD,THE PAS,2022-11-28,-4.9,-7.5,11.5
CYQD,THE PAS,2022-11-29,-7.4,-18.9,2.1
CYQD,THE PAS,2022-11-30,-18.9,-23.8,0
CYQD,THE PAS,2022-12-01,-21,-24.6,2
CYQD,THE PAS,2022-12-02,-21.1,-25.4,0
CYQD,THE PAS,2022-12-03,-18.5,-25.6,0
CYQD,THE PAS,2022-12-04,-6.1,-23.7,1.3
CYQD,THE PAS,2022-12-05,-23.7,-30.8,0
CYQD,THE PAS,2022-12-06,-26.6,-32.7,0
CYQD,THE PAS,2022-12-07,-19.1,-35.7,0
CYQD,THE PAS,2022-12-08,-17.9,-31.8,0
CYQD,THE PAS,2022-12-09,-10.1,-18.2,0
CYQD,THE PAS,2022-12-10,-8.8,-18,0
CYQD,THE PAS,2022-12-11,-1.8,-14.9,0
CYQD,THE PAS,2022-12-12,-1.5,-2.7,1.5
CYQD,THE PAS,2022-12-13,-2,-7.7,0
CYQD,THE PAS,2022-12-14,-5.4,-7.4,3.7
CYQD,THE PAS,2022-12-15,-6.2,-11.6,2.2
CYQD,THE PAS,2022-12-16,-11.5,-17.9,0
CYQD,THE PAS,2022-12-17,-17.2,-24.9,0
CYQD,THE PAS,2022-12-18,-22.7,-26.7,0
CYQD,THE PAS,2022-12-19,-22.2,-24.3,0.3
CYQD,THE PAS,2022-12-20,-23.5,-28.9,0
CYQD,THE PAS,2022-12-21,-20.3,-28.9,0
CYQD,THE PAS,2022-12-22,-20.5,-24.9,0
CYQD,THE PAS,2022-12-23,-24.2,-29,0
CYQD,THE PAS,2022-12-24,-21,-32.6,0
CYQD,THE PAS,2022-12-25,-15,-26.2,0
CYQD,THE PAS,2022-12-26,-14.9,-21.7,0
CYQD,THE PAS,2022-12-27,-15.7,-22,4.1
CYQD,THE PAS,2022-12-28,-18.8,-22.4,4
CYQD,THE PAS,2022-12-29,-17.2,-20.6,0
CYQD,THE PAS,2022-12-30,-15.9,-19,0
CYQD,THE PAS,2022-12-31,-12.8,-17.4,0
CYQD,THE PAS,2023-01-01,-10.8,-14.1,0
CYQD,THE PAS,2023-01-02,-7.9,-13.7,0
CYQD,THE PAS,2023-01-03,-8.5,-17.9,0
CYQD,THE PAS,2023-01-04,-9.6,-19.6,0
CYQD,THE PAS,2023-01-05,-10.7,-16.9,0
CYQD,THE PAS,2023-01-06,-11.7,-18.8,0
CYQD,THE PAS,2023-01-07,-9.9,-19.9,0
CYQD,THE PAS,2023-01-08,-8,-12.8,0
CYQD,THE PAS,2023-01-09,-8.4,-10.3,0
CYQD,THE PAS,2023-01-10,-9.9,-11,0
CYQD,THE PAS,2023-01-11,-9.7,-12.8,0
CYQD,THE PAS,2023-01-12,-7.4,-14.4,0
CYQD,THE PAS,2023-01-13,-8.3,-11.4,0
CYQD,THE PAS,2023-01-14,-8.9,-14.5,0.2
CYQD,THE PAS,2023-01-15,-11.5,-20.3,3.1
CYQD,THE PAS,2023-01-16,-8.8,-16.6,0
CYQD,THE PAS,2023-01-17,-8.5,-11,0
CYQD,THE PAS,2023-01-18,-9.8,-18,0
CYQD,THE PAS,2023-01-19,-10.2,-18,0
CYQD,THE PAS,2023-01-20,-6.4,-10.2,0
CYQD,THE PAS,2023-01-21,-6.2,-12.5,0
CYQD,THE PAS,2023-01-22,0,-13.9,0.3
CYQD,THE PAS,2023-01-23,-6.2,-17.4,0
CYQD,THE PAS,2023-01-24,-15.2,-17.9,0
CYQD,THE PAS,2023-01-25,-10.6,-20.8,0
CYQD,THE PAS,2023-01-26,-11.6,-20.4,3.3
CYQD,THE PAS,2023-01-27,-15.9,-27.8,0
CYQD,THE PAS,2023-01-28,-21.4,-29.2,0
CYQD,THE PAS,2023-01-29,-24.2,-31.5,0
CYQD,THE PAS,2023-01-30,-19.8,-30.2,0
CYQD,THE PAS,2023-01-31,-21.5,-34,0
CYQD,THE PAS,2023-02-01,-22.1,-32.9,0
CYQD,THE PAS,2023-02-02,-24.1,-33.1,0
CYQD,THE PAS,2023-02-03,-11.4,-27.8,1.3
CYQD,THE PAS,2023-02-04,-11.4,-20.1,0
CYQD,THE PAS,2023-02-05,-6.4,-14.5,0
CYQD,THE PAS,2023-02-06,-0.4,-13.7,0
CYQD,THE PAS,2023-02-07,0.4,-15.9,0
CYQD,THE PAS,2023-02-08,-2.6,-14.7,0
CYQD,THE PAS,2023-02-09,-8.1,-24.6,0
CYQD,THE PAS,2023-02-10,-2.8,-11.5,1.5
CYQD,THE PAS,2023-02-11,-4.8,-11.6,0.5
CYQD,THE PAS,2023-02-12,1.8,-10,0
CYQD,THE PAS,2023-02-13,0.4,-11.7,0
CYQD,THE PAS,2023-02-14,-0.1,-23.4,0
CYQD,THE PAS,2023-02-15,-17,-26.6,0
CYQD,THE PAS,2023-02-16,-9.5,-32.3,0
CYQD,THE PAS,2023-02-17,-5.7,-17.6,0
CYQD,THE PAS,2023-02-18,-15.6,-27.6,0.3
CYQD,THE PAS,2023-02-19,-20.1,-34.1,0
CYQD,THE PAS,2023-02-20,-16,-35,0
CYQD,THE PAS,2023-02-21,-21.7,-30.9,0
CYQD,THE PAS,2023-02-22,-21.4,-34.2,0
CYQD,THE PAS,2023-02-23,-17,-32.2,0
CYQD,THE PAS,2023-02-24,-16.1,-29.9,0
CYQD,THE PAS,2023-02-25,-16.6,-25.2,0
CYQD,THE PAS,2023-02-26,-10.7,-24.3,0.4
CYQD,THE PAS,2023-02-27,-10.5,-15.6,0.4
CYQD,THE PAS,2023-02-28,-13.6,-25.7,0
CYQD,THE PAS,2023-03-01,-14.2,-30.4,0
CYQD,THE PAS,2023-03-02,-8.4,-17,0.4
CYQD,THE PAS,2023-03-03,0.3,-11.1,1.5
CYQD,THE PAS,2023-03-04,-7.1,-17.5,0
CYQD,THE PAS,2023-03-05,-12.7,-21.4,0
CYQD,THE PAS,2023-03-06,-14.3,-29.2,0
CYQD,THE PAS,2023-03-07,-12.8,-31,0
CYQD,THE PAS,2023-03-08,-12.8,-31.2,0
CYQD,THE PAS,2023-03-09,-9.8,-29.4,0
CYQD,THE PAS,2023-03-10,-6.7,-28.5,0
CYQD,THE PAS,2023-03-11,-4.5,-17.7,0
CYQD,THE PAS,2023-03-12,-5,-21.2,0
CYQD,THE PAS,2023-03-13,-4.1,-19.1,0
CWEQ,SWAN RIVER,2022-05-01,9.1,0.8,0
CWEQ,SWAN RIVER,2022-05-02,8.2,-2.9,0
CWEQ,SWAN RIVER,2022-05-03,14.5,-3.8,0
CWEQ,SWAN RIVER,2022-05-04,17.4,1.5,0
CWEQ,SWAN RIVER,2022-05-05,24.9,0.4,0
CWEQ,SWAN RIVER,2022-05-06,20.1,12.5,0
CWEQ,SWAN RIVER,2022-05-07,20.8,8.8,7
CWEQ,SWAN RIVER,2022-05-08,19.3,6,0.4
CWEQ,SWAN RIVER,2022-05-09,17.9,4.8,0
CWEQ,SWAN RIVER,2022-05-10,12.7,5,4.5
CWEQ,SWAN RIVER,2022-05-11,21.3,0.4,0
CWEQ,SWAN RIVER,2022-05-12,22,4.1,0
CWEQ,SWAN RIVER,2022-05-13,13.1,5.6,56.4
CWEQ,SWAN RIVER,2022-05-14,8.5,2.1,6
CWEQ,SWAN RIVER,2022-05-15,13.5,3.4,0
CWEQ,SWAN RIVER,2022-05-16,11.9,-0.5,0
CWEQ,SWAN RIVER,2022-05-17,8,4.3,3.9
CWEQ,SWAN RIVER,2022-05-18,15.4,5.4,7.5
CWEQ,SWAN RIVER,2022-05-19,8.3,4.3,5.5
CWEQ,SWAN RIVER,2022-05-20,5.2,0.3,0
CWEQ,SWAN RIVER,2022-05-21,13.1,0.6,0
CWEQ,SWAN RIVER,2022-05-22,18.8,1.8,0
CWEQ,SWAN RIVER,2022-05-23,21.6,5,0
CWEQ,SWAN RIVER,2022-05-24,20.1,6,0
CWEQ,SWAN RIVER,2022-05-25,25.3,4.9,0
CWEQ,SWAN RIVER,2022-05-26,23.1,8.3,0.5
CWEQ,SWAN RIVER,2022-05-27,16.2,4.7,14
CWEQ,SWAN RIVER,2022-05-28,12.8,8,0.4
CWEQ,SWAN RIVER,2022-05-29,12.2,9.2,6.7
CWEQ,SWAN RIVER,2022-05-30,17.7,9.7,1.3
CWEQ,SWAN RIVER,2022-05-31,16.6,8,0
CWEQ,SWAN RIVER,2022-06-01,14.6,6.1,1.2
CWEQ,SWAN RIVER,2022-06-02,12.9,2.4,0.7
CWEQ,SWAN RIVER,2022-06-03,19.8,0.2,0
CWEQ,SWAN RIVER,2022-06-04,19.9,0.1,0
CWEQ,SWAN RIVER,2022-06-05,16.1,2.1,0
CWEQ,SWAN RIVER,2022-06-06,21.3,1,0
CWEQ,SWAN RIVER,2022-06-07,23.2,5.4,0
CWEQ,SWAN RIVER,2022-06-08,24,7,0
CWEQ,SWAN RIVER,2022-06-09,24.8,5.2,0
CWEQ,SWAN RIVER,2022-06-10,23.9,9.5,4.3
CWEQ,SWAN RIVER,2022-06-11,25.9,12.4,0
CWEQ,SWAN RIVER,2022-06-12,25,14.1,0.3
CWEQ,SWAN RIVER,2022-06-13,22.2,11.3,0
CWEQ,SWAN RIVER,2022-06-14,18.5,9.3,5.9
CWEQ,SWAN RIVER,2022-06-15,16.4,8.3,0.3
CWEQ,SWAN RIVER,2022-06-16,24.1,11.2,0
CWEQ,SWAN RIVER,2022-06-17,20.8,11.2,0
CWEQ,SWAN RIVER,2022-06-18,28.4,13.6,0
CWEQ,SWAN RIVER,2022-06-19,30.6,15.8,16
CWEQ,SWAN RIVER,2022-06-20,21.6,14.3,2.1
CWEQ,SWAN RIVER,2022-06-21,21.6,11.7,0.9
CWEQ,SWAN RIVER,2022-06-22,26.8,9.7,2.4
CWEQ,SWAN RIVER,2022-06-23,23.9,11.7,3.7
CWEQ,SWAN RIVER,2022-06-24,20.7,12.6,2.2
CWEQ,SWAN RIVER,2022-06-25,14.6,10.7,4.7
CWEQ,SWAN RIVER,2022-06-26,25.8,9.5,0
CWEQ,SWAN RIVER,2022-06-27,23.1,12.3,0
CWEQ,SWAN RIVER,2022-06-28,21.5,7.1,0
CWEQ,SWAN RIVER,2022-06-29,18.7,8.4,15
CWEQ,SWAN RIVER,2022-06-30,21,10.2,0
CWEQ,SWAN RIVER,2022-07-01,20,7.2,0
CWEQ,SWAN RIVER,2022-07-02,20.9,8.2,0
CWEQ,SWAN RIVER,2022-07-03,22.6,12.4,1.3
CWEQ,SWAN RIVER,2022-07-04,23.2,10.1,0
CWEQ,SWAN RIVER,2022-07-05,21,9.4,2.1
CWEQ,SWAN RIVER,2022-07-06,23.6,11.2,1.2
CWEQ,SWAN RIVER,2022-07-07,23.2,7.2,0
CWEQ,SWAN RIVER,2022-07-08,27.4,9.3,0
CWEQ,SWAN RIVER,2022-07-09,30.2,17.7,0
CWEQ,SWAN RIVER,2022-07-10,27.8,16.1,3.7
CWEQ,SWAN RIVER,2022-07-11,26.1,12.7,0
CWEQ,SWAN RIVER,2022-07-12,26.3,13.9,0
CWEQ,SWAN RIVER,2022-07-13,28.9,13.3,0
CWEQ,SWAN RIVER,2022-07-14,26.4,14.4,4.4
CWEQ,SWAN RIVER,2022-07-15,28.7,13,0
CWEQ,SWAN RIVER,2022-07-16,32.2,15.4,0
CWEQ,SWAN RIVER,2022-07-17,31,18,0
CWEQ,SWAN RIVER,2022-07-18,29,15.9,0
CWEQ,SWAN RIVER,2022-07-19,27.9,17,0
CWEQ,SWAN RIVER,2022-07-20,26,14.7,0
CWEQ,SWAN RIVER,2022-07-21,27.2,13.2,0
CWEQ,SWAN RIVER,2022-07-22,24.3,9.6,0
CWEQ,SWAN RIVER,2022-07-23,21.4,11.7,1.2
CWEQ,SWAN RIVER,2022-07-24,23.1,5.8,0
CWEQ,SWAN RIVER,2022-07-25,21,13.7,0.8
CWEQ,SWAN RIVER,2022-07-26,24.7,11.1,0
CWEQ,SWAN RIVER,2022-07-27,21.7,10.2,1.5
CWEQ,SWAN RIVER,2022-07-28,25.6,8.9,0
CWEQ,SWAN RIVER,2022-07-29,29.6,10.3,0
CWEQ,SWAN RIVER,2022-07-30,23.2,13.8,26.5
CWEQ,SWAN RIVER,2022-07-31,22.9,14.2,0
CWEQ,SWAN RIVER,2022-08-01,21.6,10.7,0
CWEQ,SWAN RIVER,2022-08-02,22.9,8.3,0.8
CWEQ,SWAN RIVER,2022-08-03,22,10,0
CWEQ,SWAN RIVER,2022-08-04,25,12.7,1
CWEQ,SWAN RIVER,2022-08-05,23.9,13.3,0
CWEQ,SWAN RIVER,2022-08-06,22.8,5.6,0
CWEQ,SWAN RIVER,2022-08-07,25.6,8.1,0
CWEQ,SWAN RIVER,2022-08-08,29.5,14.1,0
CWEQ,SWAN RIVER,2022-08-09,24.6,11.3,0
CWEQ,SWAN RIVER,2022-08-10,22.7,6.3,0
CWEQ,SWAN RIVER,2022-08-11,23.9,6.5,0
CWEQ,SWAN RIVER,2022-08-12,28,15.7,0
CWEQ,SWAN RIVER,2022-08-13,25.7,14.9,29.6
CWEQ,SWAN RIVER,2022-08-14,24.6,16.3,0.6
CWEQ,SWAN RIVER,2022-08-15,23.7,15,0
CWEQ,SWAN RIVER,2022-08-16,28.5,16.7,0
CWEQ,SWAN RIVER,2022-08-17,27.7,15.3,0
CWEQ,SWAN RIVER,2022-08-18,26.8,13.7,0
CWEQ,SWAN RIVER,2022-08-19,25.8,11.3,0
CWEQ,SWAN RIVER,2022-08-20,28,11.5,0
CWEQ,SWAN RIVER,2022-08-21,31.4,14.6,0
CWEQ,SWAN RIVER,2022-08-22,23.9,14.5,0
CWEQ,SWAN RIVER,2022-08-23,22.6,11.2,5.8
CWEQ,SWAN RIVER,2022-08-24,21.8,9.5,0
CWEQ,SWAN RIVER,2022-08-25,28.2,9.6,0
CWEQ,SWAN RIVER,2022-08-26,28.9,13.9,0
CWEQ,SWAN RIVER,2022-08-27,25.4,12.6,0
CWEQ,SWAN RIVER,2022-08-28,22.9,13.3,1.4
CWEQ,SWAN RIVER,2022-08-29,24.3,13.5,2.7
CWEQ,SWAN RIVER,2022-08-30,29.5,11.1,0
CWEQ,SWAN RIVER,2022-08-31,34,11.3,0
CWEQ,SWAN RIVER,2022-09-01,31.9,12.9,0
CWEQ,SWAN RIVER,2022-09-02,23.3,7.6,0
CWEQ,SWAN RIVER,2022-09-03,29,4.4,0
CWEQ,SWAN RIVER,2022-09-04,32.1,7.7,0
CWEQ,SWAN RIVER,2022-09-05,31.9,9.1,0
CWEQ,SWAN RIVER,2022-09-06,25.2,10.3,0
CWEQ,SWAN RIVER,2022-09-07,29.2,6,0
CWEQ,SWAN RIVER,2022-09-08,21.7,6.1,0.4
CWEQ,SWAN RIVER,2022-09-09,18.6,3.4,0
CWEQ,SWAN RIVER,2022-09-10,21.4,5.4,0
CWEQ,SWAN RIVER,2022-09-11,27.8,4.9,0
CWEQ,SWAN RIVER,2022-09-12,21.3,3.5,0
CWEQ,SWAN RIVER,2022-09-13,17.8,-0.2,0
CWEQ,SWAN RIVER,2022-09-14,10,6.1,19.1
CWEQ,SWAN RIVER,2022-09-15,13.3,3.2,0
CWEQ,SWAN RIVER,2022-09-16,17.9,1.9,0
CWEQ,SWAN RIVER,2022-09-17,14.6,10,3.6
CWEQ,SWAN RIVER,2022-09-18,22.6,8.7,0
CWEQ,SWAN RIVER,2022-09-19,17.5,5.9,1.5
CWEQ,SWAN RIVER,2022-09-20,17.2,9.7,4.8
CWEQ,SWAN RIVER,2022-09-21,14,1.8,4.8
CWEQ,SWAN RIVER,2022-09-22,18.3,-0.5,0
CWEQ,SWAN RIVER,2022-09-23,15.7,1.8,0
CWEQ,SWAN RIVER,2022-09-24,21.7,7,0
CWEQ,SWAN RIVER,2022-09-25,18.7,3.9,0
