StationID,StationName,Date,Tmax,Tmin,Precip
CYDN,DAUPHIN ARPT,2019-05-02,16.4,-6.8,0
CYDN,DAUPHIN ARPT,2019-05-03,13.6,3.3,2.5
CYDN,DAUPHIN ARPT,2019-05-04,11.6,-2.9,0
CYDN,DAUPHIN ARPT,2019-05-05,2.4,-3.4,0
CYDN,DAUPHIN ARPT,2019-05-06,7.8,-1.8,0
CYDN,DAUPHIN ARPT,2019-05-07,17,-5,2.4
CYDN,DAUPHIN ARPT,2019-05-08,9.1,-4.7,0.7
CYDN,DAUPHIN ARPT,2019-05-09,12,-6.1,0
CYDN,DAUPHIN ARPT,2019-05-10,16.3,3.8,0.5
CYDN,DAUPHIN ARPT,2019-05-11,14,1.2,0
CYDN,DAUPHIN ARPT,2019-05-12,20.3,-0.9,0
CYDN,DAUPHIN ARPT,2019-05-13,25.7,10.9,0
CYDN,DAUPHIN ARPT,2019-05-14,16.3,2.1,0
CYDN,DAUPHIN ARPT,2019-05-15,16.5,1.3,4.1
CYDN,DAUPHIN ARPT,2019-05-16,12.7,-1.6,0
CYDN,DAUPHIN ARPT,2019-05-17,15.2,-3,0
CYDN,DAUPHIN ARPT,2019-05-18,12.8,1.1,0
CYDN,DAUPHIN ARPT,2019-05-19,14.8,-2.9,0
CYDN,DAUPHIN ARPT,2019-05-20,19.5,3.6,0
CYDN,DAUPHIN ARPT,2019-05-21,22.8,-0.4,0
CYDN,DAUPHIN ARPT,2019-05-22,22,2.7,0
CYDN,DAUPHIN ARPT,2019-05-23,20,3,0
CYDN,DAUPHIN ARPT,2019-05-24,16.4,3.2,0.7
CYDN,DAUPHIN ARPT,2019-05-25,13.1,3.1,0
CYDN,DAUPHIN ARPT,2019-05-26,13.8,-3.7,0
CYDN,DAUPHIN ARPT,2019-05-27,21.3,-3.5,0
CYDN,DAUPHIN ARPT,2019-05-28,27,10.7,0
CYDN,DAUPHIN ARPT,2019-05-29,28.5,10.2,0
CYDN,DAUPHIN ARPT,2019-05-30,27.3,6.4,0
CYDN,DAUPHIN ARPT,2019-05-31,15.5,2.7,0
CYDN,DAUPHIN ARPT,2019-06-01,16.4,2.1,0
CYDN,DAUPHIN ARPT,2019-06-02,19.7,-1.1,0
CWUT,SHOAL LAKE ARPT,2019-05-01,11.4,-3.1,0
CWUT,SHOAL LAKE ARPT,2019-05-02,14.6,-4.7,0
CWUT,SHOAL LAKE ARPT,2019-05-03,15.3,1.5,0
CWUT,SHOAL LAKE ARPT,2019-05-04,9.7,-2.1,0.3
CWUT,SHOAL LAKE ARPT,2019-05-05,3.3,-6.9,0
CWUT,SHOAL LAKE ARPT,2019-05-06,7.4,-6.4,0
CWUT,SHOAL LAKE ARPT,2019-05-07,15.5,-3.7,0
CWUT,SHOAL LAKE ARPT,2019-05-08,8.9,-3.8,0
CWUT,SHOAL LAKE ARPT,2019-05-09,10.8,-5.1,0
CWUT,SHOAL LAKE ARPT,2019-05-10,15.6,-2.9,0
CWUT,SHOAL LAKE ARPT,2019-05-11,14.8,4.3,0
CWUT,SHOAL LAKE ARPT,2019-05-12,18,0.6,0
CWUT,SHOAL LAKE ARPT,2019-05-13,24.2,6.2,0
CWUT,SHOAL LAKE ARPT,2019-05-14,19,5,0
CWUT,SHOAL LAKE ARPT,2019-05-15,17.2,4.9,2.1
CWUT,SHOAL LAKE ARPT,2019-05-16,13.5,2,0
CWUT,SHOAL LAKE ARPT,2019-05-17,16.1,-2.4,0
CWUT,SHOAL LAKE ARPT,2019-05-18,9.8,0.6,0
CWUT,SHOAL LAKE ARPT,2019-05-19,13.9,-0.8,0
CWUT,SHOAL LAKE ARPT,2019-05-20,18.9,1.4,0
CWUT,SHOAL LAKE ARPT,2019-05-21,21,2.7,0
CWUT,SHOAL LAKE ARPT,2019-05-22,18.3,4.6,0
CWUT,SHOAL LAKE ARPT,2019-05-23,21.5,4.3,0
CWUT,SHOAL LAKE ARPT,2019-05-24,13.8,5.4,7.2
CWUT,SHOAL LAKE ARPT,2019-05-25,18.7,1.6,1.6
CWUT,SHOAL LAKE ARPT,2019-05-26,13.9,3.4,0.7
CWUT,SHOAL LAKE ARPT,2019-05-27,18.7,-1.3,0
CWUT,SHOAL LAKE ARPT,2019-05-28,25.9,3.1,0
CWUT,SHOAL LAKE ARPT,2019-05-29,29.6,9.7,0
CWUT,SHOAL LAKE ARPT,2019-05-30,30.7,8.5,0
CWUT,SHOAL LAKE ARPT,2019-05-31,15.9,3.2,0
CWUT,SHOAL LAKE ARPT,2019-06-01,19,1.7,0
CWUT,SHOAL LAKE ARPT,2019-06-02,19.6,1.6,0
CYBR,BRANDON ARPT,2019-05-01,10.5,-5.5,0
CYBR,BRANDON ARPT,2019-05-02,15.5,-4,0
CYBR,BRANDON ARPT,2019-05-03,15.3,4.3,1.4
CYBR,BRANDON ARPT,2019-05-04,11.5,-0.7,0
CYBR,BRANDON ARPT,2019-05-05,5.4,-6.4,0
CYBR,BRANDON ARPT,2019-05-06,7.7,-8,0
CYBR,BRANDON ARPT,2019-05-07,16,-6.5,0
CYBR,BRANDON ARPT,2019-05-08,11.1,-1.2,0
CYBR,BRANDON ARPT,2019-05-09,12.4,-4.4,0
CYBR,BRANDON ARPT,2019-05-10,18.2,-2.8,0
CYBR,BRANDON ARPT,2019-05-11,16.1,4.8,0
CYBR,BRANDON ARPT,2019-05-12,18.9,-1.5,0
CYBR,BRANDON ARPT,2019-05-13,26.2,7.3,0
CYBR,BRANDON ARPT,2019-05-14,20.2,5.6,0
CYBR,BRANDON ARPT,2019-05-15,18,3.7,4.5
CYBR,BRANDON ARPT,2019-05-16,14.5,1.3,0
CYBR,BRANDON ARPT,2019-05-17,16.1,-2.2,0
CYBR,BRANDON ARPT,2019-05-18,11.7,1.7,0
CYBR,BRANDON ARPT,2019-05-19,14.6,2.7,0
CYBR,BRANDON ARPT,2019-05-20,19.8,4.1,0
CYBR,BRANDON ARPT,2019-05-21,22,4.9,0
CYBR,BRANDON ARPT,2019-05-22,16.9,6.2,0
CYBR,BRANDON ARPT,2019-05-23,21.9,3.7,0
CYBR,BRANDON ARPT,2019-05-24,11.5,4.1,9.9
CYBR,BRANDON ARPT,2019-05-25,21.1,3.3,8.5
CYBR,BRANDON ARPT,2019-05-26,10.1,1.9,15.8
CYBR,BRANDON ARPT,2019-05-27,18.5,0.6,0
CYBR,BRANDON ARPT,2019-05-28,26.2,3.3,0
CYBR,BRANDON ARPT,2019-05-29,28.9,8.5,0
CYBR,BRANDON ARPT,2019-05-30,32,11.2,0
CYBR,BRANDON ARPT,2019-05-31,16.3,5.6,0
CYBR,BRANDON ARPT,2019-06-01,20.1,3.9,0
CYBR,BRANDON ARPT,2019-06-02,20.4,2.2,0
CWZE,CARBERRY MCDC,2019-05-01,10.3,-4.8,0
CWZE,CARBERRY MCDC,2019-05-02,15.4,-4,0
CWZE,CARBERRY MCDC,2019-05-03,15.8,4.4,1
CWZE,CARBERRY MCDC,2019-05-04,12.6,-1.1,0
CWZE,CARBERRY MCDC,2019-05-05,5.1,-6.7,0
CWZE,CARBERRY MCDC,2019-05-06,8.1,-6.6,0
CWZE,CARBERRY MCDC,2019-05-07,16,-4.9,0
CWZE,CARBERRY MCDC,2019-05-08,9.8,-1.2,0
CWZE,CARBERRY MCDC,2019-05-09,12.3,-3.8,0
CWZE,CARBERRY MCDC,2019-05-10,17.7,-2.9,0
CWZE,CARBERRY MCDC,2019-05-11,17.4,5,0
CWZE,CARBERRY MCDC,2019-05-12,19.2,-2.6,0
CWZE,CARBERRY MCDC,2019-05-13,27,10,0
CWZE,CARBERRY MCDC,2019-05-14,19.2,5.4,0
CWZE,CARBERRY MCDC,2019-05-15,15.1,3.6,4.4
CWZE,CARBERRY MCDC,2019-05-16,13.2,1.3,0
CWZE,CARBERRY MCDC,2019-05-17,15.8,-3.9,0
CWZE,CARBERRY MCDC,2019-05-18,12.2,1.7,0
CWZE,CARBERRY MCDC,2019-05-19,14.9,1.6,0
CWZE,CARBERRY MCDC,2019-05-20,20,1.6,0
CWZE,CARBERRY MCDC,2019-05-21,22,2.3,0
CWZE,CARBERRY MCDC,2019-05-22,17.2,8.6,0
CWZE,CARBERRY MCDC,2019-05-23,21.5,2.2,0
CWZE,CARBERRY MCDC,2019-05-24,10.9,5.8,10.3
CWZE,CARBERRY MCDC,2019-05-25,20.2,5,7.7
CWZE,CARBERRY MCDC,2019-05-26,11.1,2.1,11.2
CWZE,CARBERRY MCDC,2019-05-27,18.1,0.4,0
CWZE,CARBERRY MCDC,2019-05-28,26.3,4.3,0
CWZE,CARBERRY MCDC,2019-05-29,28.5,7.9,0
CWZE,CARBERRY MCDC,2019-05-30,32.4,11.7,0
